ID,Region,Year,Gini Index
13425,Casa Grande - MG,1991,0.4415
13426,Cascalho Rico - MG,1991,0.5557
13427,Cássia - MG,1991,0.5994
13428,Cataguases - MG,1991,0.6105
13429,Catas Altas da Noruega - MG,1991,0.5964
13430,Caxambu - MG,1991,0.6168
13431,Cedro do Abaeté - MG,1991,0.5233
13432,Central de Minas - MG,1991,0.5409
13433,Centralina - MG,1991,0.5284
13434,Chácara - MG,1991,0.5563
13435,Chalé - MG,1991,0.4924
13436,Chapada do Norte - MG,1991,0.4703
13437,Chiador - MG,1991,0.5094
13438,Cipotânea - MG,1991,0.5456
13439,Claraval - MG,1991,0.4533
13440,Claro dos Poções - MG,1991,0.534
13441,Cláudio - MG,1991,0.5663
13442,Coimbra - MG,1991,0.5899
13443,Coluna - MG,1991,0.5964
13444,Comendador Gomes - MG,1991,0.5025
13445,Comercinho - MG,1991,0.4579
13446,Conceição da Aparecida - MG,1991,0.5357
13447,Conceição da Barra de Minas - MG,1991,0.5519
13448,Conceição das Alagoas - MG,1991,0.5994
13449,Conceição das Pedras - MG,1991,0.5206
13450,Conceição de Ipanema - MG,1991,0.5731
13451,Conceição do Mato Dentro - MG,1991,0.5395
13452,Conceição do Pará - MG,1991,0.5331
13453,Conceição do Rio Verde - MG,1991,0.6055
13454,Conceição dos Ouros - MG,1991,0.5673
13455,Congonhal - MG,1991,0.5381
13456,Congonhas - MG,1991,0.5548
13457,Congonhas do Norte - MG,1991,0.5549
13458,Conquista - MG,1991,0.6306
13459,Conselheiro Lafaiete - MG,1991,0.5531
13460,Conselheiro Pena - MG,1991,0.5995
13461,Consolação - MG,1991,0.4852
13462,Contagem - MG,1991,0.5074
13463,Coqueiral - MG,1991,0.5761
13464,Coração de Jesus - MG,1991,0.5104
13465,Cordisburgo - MG,1991,0.5683
13466,Cordislândia - MG,1991,0.4966
13467,Corinto - MG,1991,0.581
13468,Coroaci - MG,1991,0.5292
13469,Coromandel - MG,1991,0.5762
13470,Coronel Fabriciano - MG,1991,0.5695
13471,Coronel Murta - MG,1991,0.4489
13472,Coronel Pacheco - MG,1991,0.5259
13473,Coronel Xavier Chaves - MG,1991,0.454
13474,Córrego Danta - MG,1991,0.6201
13475,Córrego do Bom Jesus - MG,1991,0.4906
13476,Córrego Novo - MG,1991,0.4039
13477,Couto de Magalhães de Minas - MG,1991,0.5428
13478,Cristais - MG,1991,0.5554
13479,Cristália - MG,1991,0.5109
13480,Cristiano Otoni - MG,1991,0.579
13481,Cristina - MG,1991,0.6014
13482,Crucilândia - MG,1991,0.6379
13483,Cruzeiro da Fortaleza - MG,1991,0.6294
13484,Cruzília - MG,1991,0.632
13485,Curvelo - MG,1991,0.613
13486,Datas - MG,1991,0.6107
13487,Delfim Moreira - MG,1991,0.5779
13488,Delfinópolis - MG,1991,0.5298
13489,Descoberto - MG,1991,0.5522
13490,Desterro de Entre Rios - MG,1991,0.5886
13491,Desterro do Melo - MG,1991,0.5063
13492,Diamantina - MG,1991,0.5866
13493,Diogo de Vasconcelos - MG,1991,0.543
13494,Dionísio - MG,1991,0.5726
13495,Divinésia - MG,1991,0.4742
13496,Divino - MG,1991,0.5117
13497,Divino das Laranjeiras - MG,1991,0.5664
13498,Divinolândia de Minas - MG,1991,0.5246
13499,Divinópolis - MG,1991,0.5722
13500,Divisa Nova - MG,1991,0.6209
13501,Dom Cavati - MG,1991,0.5711
13502,Dom Joaquim - MG,1991,0.5736
13503,Dom Silvério - MG,1991,0.5863
13504,Dom Viçoso - MG,1991,0.4925
13505,Dona Euzébia - MG,1991,0.5149
13506,Dores de Campos - MG,1991,0.603
13507,Dores de Guanhães - MG,1991,0.4921
13508,Dores do Indaiá - MG,1991,0.6326
13509,Dores do Turvo - MG,1991,0.5253
13510,Doresópolis - MG,1991,0.4872
13511,Douradoquara - MG,1991,0.5172
13512,Elói Mendes - MG,1991,0.5826
13513,Engenheiro Caldas - MG,1991,0.5493
13514,Engenheiro Navarro - MG,1991,0.5045
13515,Entre Rios de Minas - MG,1991,0.5716
13516,Ervália - MG,1991,0.5886
13517,Esmeraldas - MG,1991,0.567
13518,Espera Feliz - MG,1991,0.5635
13519,Espinosa - MG,1991,0.5095
13520,Espírito Santo do Dourado - MG,1991,0.4742
13521,Estiva - MG,1991,0.5472
13522,Estrela Dalva - MG,1991,0.6153
13523,Estrela do Indaiá - MG,1991,0.656
13524,Estrela do Sul - MG,1991,0.5314
13525,Eugenópolis - MG,1991,0.5486
13526,Ewbank da Câmara - MG,1991,0.5199
13527,Extrema - MG,1991,0.5616
13528,Fama - MG,1991,0.6557
13529,Faria Lemos - MG,1991,0.6056
13530,Felício dos Santos - MG,1991,0.5375
13531,Felisburgo - MG,1991,0.5553
13532,Felixlândia - MG,1991,0.6341
13533,Fernandes Tourinho - MG,1991,0.5832
13534,Ferros - MG,1991,0.5529
13535,Florestal - MG,1991,0.5738
13536,Formiga - MG,1991,0.6066
13537,Formoso - MG,1991,0.567
13538,Fortaleza de Minas - MG,1991,0.5712
13539,Fortuna de Minas - MG,1991,0.6249
13540,Francisco Badaró - MG,1991,0.41
13541,Francisco Dumont - MG,1991,0.523
13542,Francisco Sá - MG,1991,0.5604
13543,Frei Gaspar - MG,1991,0.4862
13544,Frei Inocêncio - MG,1991,0.6193
13545,Fronteira - MG,1991,0.5245
13546,Fronteira dos Vales - MG,1991,0.3606
13547,Frutal - MG,1991,0.6015
13548,Funilândia - MG,1991,0.5282
13549,Galiléia - MG,1991,0.5952
13550,Gonçalves - MG,1991,0.5092
13551,Gonzaga - MG,1991,0.4855
13552,Gouvêa - MG,1991,0.504
13553,Governador Valadares - MG,1991,0.6232
13554,Grão Mogol - MG,1991,0.5138
13555,Grupiara - MG,1991,0.5266
13556,Guanhães - MG,1991,0.6153
13557,Guapé - MG,1991,0.5645
13558,Guaraciaba - MG,1991,0.5174
13559,Guaranésia - MG,1991,0.5416
13560,Guarani - MG,1991,0.5987
13561,Guarará - MG,1991,0.5198
13562,Guarda-Mor - MG,1991,0.6776
13563,Guaxupé - MG,1991,0.5853
13564,Guidoval - MG,1991,0.5459
13565,Guimarânia - MG,1991,0.574
13566,Guiricema - MG,1991,0.5465
13567,Gurinhatã - MG,1991,0.5415
13568,Heliodora - MG,1991,0.5318
13569,Iapu - MG,1991,0.4921
13570,Ibertioga - MG,1991,0.6142
13571,Ibiá - MG,1991,0.5937
13572,Ibiaí - MG,1991,0.6979
13573,Ibiraci - MG,1991,0.57
13574,Ibirité - MG,1991,0.4738
13575,Ibitiúra de Minas - MG,1991,0.4462
13576,Ibituruna - MG,1991,0.6006
13577,Igarapé - MG,1991,0.5559
13578,Igaratinga - MG,1991,0.5381
13579,Iguatama - MG,1991,0.5962
13580,Ijaci - MG,1991,0.4594
13581,Ilicínea - MG,1991,0.5638
13582,Inconfidentes - MG,1991,0.5699
13583,Indianópolis - MG,1991,0.5302
13584,Ingaí - MG,1991,0.6607
13585,Inhapim - MG,1991,0.5379
13586,Inhaúma - MG,1991,0.4746
13587,Inimutaba - MG,1991,0.5051
13588,Ipanema - MG,1991,0.5661
13589,Ipatinga - MG,1991,0.5573
13590,Ipiaçu - MG,1991,0.5155
13591,Ipuiúna - MG,1991,0.5757
13592,Iraí de Minas - MG,1991,0.6099
13593,Itabira - MG,1991,0.5903
13594,Itabirinha de Mantena - MG,1991,0.6115
13595,Itabirito - MG,1991,0.5261
13596,Itacambira - MG,1991,0.4054
13597,Itacarambi - MG,1991,0.5111
13598,Itaguara - MG,1991,0.5944
13599,Itaipé - MG,1991,0.5022
13600,Itajubá - MG,1991,0.6091
13601,Itamarandiba - MG,1991,0.5154
13602,Itamarati de Minas - MG,1991,0.5407
13603,Itambacuri - MG,1991,0.6638
13604,Itambé do Mato Dentro - MG,1991,0.4727
13605,Itamogi - MG,1991,0.5315
13606,Itamonte - MG,1991,0.6009
13607,Itanhandu - MG,1991,0.6242
13608,Itanhomi - MG,1991,0.6061
13609,Itaobim - MG,1991,0.554
13610,Itapagipe - MG,1991,0.5894
13611,Itapecerica - MG,1991,0.585
13612,Itapeva - MG,1991,0.5554
13613,Itatiaiuçu - MG,1991,0.4784
13614,Itaú de Minas - MG,1991,0.5227
13615,Itaúna - MG,1991,0.5659
13616,Itaverava - MG,1991,0.4939
13617,Itinga - MG,1991,0.4607
13618,Itueta - MG,1991,0.5126
13619,Ituiutaba - MG,1991,0.6316
13620,Itumirim - MG,1991,0.5923
13621,Iturama - MG,1991,0.5707
13622,Itutinga - MG,1991,0.6009
13623,Jaboticatubas - MG,1991,0.56
13624,Jacinto - MG,1991,0.5568
13625,Jacuí - MG,1991,0.5719
13626,Jacutinga - MG,1991,0.5377
13627,Jaguaraçu - MG,1991,0.5155
13628,Janaúba - MG,1991,0.5947
13629,Januária - MG,1991,0.5461
13630,Japaraíba - MG,1991,0.5047
13631,Jeceaba - MG,1991,0.4753
13632,Jequeri - MG,1991,0.5894
13633,Jequitaí - MG,1991,0.548
13634,Jequitibá - MG,1991,0.5843
13635,Jequitinhonha - MG,1991,0.5632
13636,Jesuânia - MG,1991,0.6235
13637,Joaíma - MG,1991,0.606
13638,Joanésia - MG,1991,0.4928
13639,João Monlevade - MG,1991,0.5305
13640,João Pinheiro - MG,1991,0.5875
13641,Joaquim Felício - MG,1991,0.5677
13642,Jordânia - MG,1991,0.6014
13643,Juiz de Fora - MG,1991,0.6014
13644,Juramento - MG,1991,0.4636
13645,Juruaia - MG,1991,0.5295
13646,Ladainha - MG,1991,0.4093
13647,Lagamar - MG,1991,0.5566
13648,Lagoa da Prata - MG,1991,0.6026
13649,Lagoa dos Patos - MG,1991,0.4892
13650,Lagoa Dourada - MG,1991,0.6185
13651,Lagoa Formosa - MG,1991,0.593
13652,Lagoa Santa - MG,1991,0.5923
13653,Lajinha - MG,1991,0.5964
13654,Lambari - MG,1991,0.5842
13655,Lamim - MG,1991,0.5244
13656,Laranjal - MG,1991,0.5666
13657,Lassance - MG,1991,0.5102
13658,Lavras - MG,1991,0.6004
13659,Leandro Ferreira - MG,1991,0.5688
13660,Leopoldina - MG,1991,0.5929
13661,Liberdade - MG,1991,0.6415
13662,Lima Duarte - MG,1991,0.6013
13663,Luminárias - MG,1991,0.6066
13664,Luz - MG,1991,0.6638
13665,Machacalis - MG,1991,0.5702
13666,Machado - MG,1991,0.6163
13667,Madre de Deus de Minas - MG,1991,0.5484
13668,Malacacheta - MG,1991,0.522
13669,Manga - MG,1991,0.5516
13670,Manhuaçu - MG,1991,0.6058
13671,Manhumirim - MG,1991,0.5966
13672,Mantena - MG,1991,0.5926
13673,Mar de Espanha - MG,1991,0.582
13674,Maravilhas - MG,1991,0.584
13675,Maria da Fé - MG,1991,0.6362
13676,Mariana - MG,1991,0.6087
13677,Marilac - MG,1991,0.6965
13678,Maripá de Minas - MG,1991,0.5732
13679,Marliéria - MG,1991,0.5674
13680,Marmelópolis - MG,1991,0.4947
13681,Martinho Campos - MG,1991,0.5863
13682,Materlândia - MG,1991,0.4985
13683,Mateus Leme - MG,1991,0.5459
13684,Mathias Lobato - MG,1991,0.5859
13685,Matias Barbosa - MG,1991,0.5799
13686,Matipó - MG,1991,0.5726
13687,Mato Verde - MG,1991,0.4651
13688,Matozinhos - MG,1991,0.5794
13689,Matutina - MG,1991,0.5801
13690,Medeiros - MG,1991,0.6257
13691,Medina - MG,1991,0.5426
13692,Mendes Pimentel - MG,1991,0.5671
13693,Mercês - MG,1991,0.5728
13694,Mesquita - MG,1991,0.5125
13695,Minas Novas - MG,1991,0.4687
13696,Minduri - MG,1991,0.5612
13697,Mirabela - MG,1991,0.5759
13698,Miradouro - MG,1991,0.5708
13699,Miraí - MG,1991,0.538
13700,Moeda - MG,1991,0.5307
13701,Moema - MG,1991,0.5616
13702,Monjolos - MG,1991,0.5758
13703,Monsenhor Paulo - MG,1991,0.6549
13704,Montalvânia - MG,1991,0.5968
13705,Monte Alegre de Minas - MG,1991,0.6128
13706,Monte Azul - MG,1991,0.5535
13707,Monte Belo - MG,1991,0.4557
13708,Monte Carmelo - MG,1991,0.6195
13709,Monte Santo de Minas - MG,1991,0.6199
13710,Monte Sião - MG,1991,0.5323
13711,Montes Claros - MG,1991,0.6283
13712,Morada Nova de Minas - MG,1991,0.6191
13713,Morro da Garça - MG,1991,0.5093
13714,Morro do Pilar - MG,1991,0.4994
13715,Munhoz - MG,1991,0.4772
13716,Muriaé - MG,1991,0.6362
13717,Mutum - MG,1991,0.5419
13718,Muzambinho - MG,1991,0.5742
13719,Nacip Raydan - MG,1991,0.5892
13720,Nanuque - MG,1991,0.6891
13721,Natércia - MG,1991,0.5714
13722,Nazareno - MG,1991,0.5
13723,Nepomuceno - MG,1991,0.5985
13724,Nova Era - MG,1991,0.5855
13725,Nova Lima - MG,1991,0.6058
13726,Nova Módica - MG,1991,0.6221
13727,Nova Ponte - MG,1991,0.5573
13728,Nova Resende - MG,1991,0.5981
13729,Nova Serrana - MG,1991,0.529
13730,Nova União - MG,1991,0.5056
13731,Novo Cruzeiro - MG,1991,0.4733
13732,Olaria - MG,1991,0.5578
13733,Olímpio Noronha - MG,1991,0.6518
13734,Oliveira - MG,1991,0.6087
13735,Oliveira Fortes - MG,1991,0.4964
13736,Onça de Pitangui - MG,1991,0.3918
13737,Ouro Branco - MG,1991,0.5442
13738,Ouro Fino - MG,1991,0.5582
13739,Ouro Preto - MG,1991,0.6044
13740,Ouro Verde de Minas - MG,1991,0.5608
13741,Padre Paraíso - MG,1991,0.553
13742,Paineiras - MG,1991,0.5543
13743,Pains - MG,1991,0.6019
13744,Paiva - MG,1991,0.5506
13745,Palma - MG,1991,0.612
13746,Papagaios - MG,1991,0.6041
13747,Pará de Minas - MG,1991,0.5978
13748,Paracatu - MG,1991,0.6314
13749,Paraguaçu - MG,1991,0.5869
13750,Paraisópolis - MG,1991,0.6098
13751,Paraopeba - MG,1991,0.5931
13752,Passa Quatro - MG,1991,0.6351
13753,Passa Tempo - MG,1991,0.6215
13754,Passa Vinte - MG,1991,0.5168
13755,Passabém - MG,1991,0.7127
13756,Passos - MG,1991,0.6056
13757,Patos de Minas - MG,1991,0.6355
13758,Patrocínio - MG,1991,0.6204
13759,Patrocínio do Muriaé - MG,1991,0.5893
13760,Paula Cândido - MG,1991,0.5719
13761,Paulistas - MG,1991,0.6466
13762,Pavão - MG,1991,0.4317
13763,Peçanha - MG,1991,0.6342
13764,Pedra Azul - MG,1991,0.6082
13765,Pedra do Anta - MG,1991,0.5261
13766,Pedra do Indaiá - MG,1991,0.4922
13767,Pedra Dourada - MG,1991,0.5
13768,Pedralva - MG,1991,0.6117
13769,Pedrinópolis - MG,1991,0.5802
13770,Pedro Leopoldo - MG,1991,0.5932
13771,Pedro Teixeira - MG,1991,0.4699
13772,Pequeri - MG,1991,0.5876
13773,Pequi - MG,1991,0.5558
13774,Perdigão - MG,1991,0.5675
13775,Perdizes - MG,1991,0.5896
13776,Perdões - MG,1991,0.5919
13777,Pescador - MG,1991,0.5885
13778,Piau - MG,1991,0.5179
13779,Piedade de Ponte Nova - MG,1991,0.6436
13780,Piedade do Rio Grande - MG,1991,0.614
13781,Piedade dos Gerais - MG,1991,0.4454
13782,Pimenta - MG,1991,0.5331
13783,Piracema - MG,1991,0.6221
13784,Pirajuba - MG,1991,0.5652
13785,Piranga - MG,1991,0.5707
13786,Piranguçu - MG,1991,0.576
13787,Piranguinho - MG,1991,0.5711
13788,Pirapetinga - MG,1991,0.5766
13789,Pirapora - MG,1991,0.5913
13790,Piraúba - MG,1991,0.5686
13791,Pitangui - MG,1991,0.568
13792,Piuí - MG,1991,0.5738
13793,Planura - MG,1991,0.5041
13794,Poço Fundo - MG,1991,0.5479
13795,Poços de Caldas - MG,1991,0.5697
13796,Pocrane - MG,1991,0.5067
13797,Pompéu - MG,1991,0.6631
13798,Ponte Nova - MG,1991,0.6379
13799,Porteirinha - MG,1991,0.5049
13800,Porto Firme - MG,1991,0.541
13801,Poté - MG,1991,0.5216
13802,Pouso Alegre - MG,1991,0.574
13803,Pouso Alto - MG,1991,0.5652
13804,Prados - MG,1991,0.5799
13805,Prata - MG,1991,0.5539
13806,Pratápolis - MG,1991,0.6024
13807,Pratinha - MG,1991,0.5935
13808,Presidente Bernardes - MG,1991,0.5114
13809,Presidente Juscelino - MG,1991,0.6003
13810,Presidente Kubitschek - MG,1991,0.4825
13811,Presidente Olegário - MG,1991,0.5266
13812,Prudente de Morais - MG,1991,0.5221
13813,Quartel Geral - MG,1991,0.569
13814,Queluzita - MG,1991,0.4662
13815,Raposos - MG,1991,0.4554
13816,Raul Soares - MG,1991,0.5665
13817,Recreio - MG,1991,0.5893
13818,Resende Costa - MG,1991,0.5643
13819,Resplendor - MG,1991,0.5567
13820,Ressaquinha - MG,1991,0.5327
13821,Riacho dos Machados - MG,1991,0.5491
13822,Ribeirão das Neves - MG,1991,0.4698
13823,Ribeirão Vermelho - MG,1991,0.5059
13824,Rio Acima - MG,1991,0.5076
13825,Rio Casca - MG,1991,0.6198
13826,Rio do Prado - MG,1991,0.5489
13827,Rio Doce - MG,1991,0.5638
13828,Rio Espera - MG,1991,0.5515
13829,Rio Manso - MG,1991,0.5063
13830,Rio Novo - MG,1991,0.573
13831,Rio Paranaíba - MG,1991,0.5782
13832,Rio Pardo de Minas - MG,1991,0.4779
13833,Rio Piracicaba - MG,1991,0.6429
13834,Rio Pomba - MG,1991,0.5988
13835,Rio Preto - MG,1991,0.5841
13836,Rio Vermelho - MG,1991,0.5243
13837,Ritápolis - MG,1991,0.5201
13838,Rochedo de Minas - MG,1991,0.5522
13839,Rodeiro - MG,1991,0.4613
13840,Romaria - MG,1991,0.5296
13841,Rubelita - MG,1991,0.4081
13842,Rubim - MG,1991,0.6145
13843,Sabará - MG,1991,0.525
13844,Sabinópolis - MG,1991,0.5862
13845,Sacramento - MG,1991,0.6226
13846,Salinas - MG,1991,0.5593
13847,Salto da Divisa - MG,1991,0.7126
13848,Santa Bárbara - MG,1991,0.6086
13849,Santa Bárbara do Tugúrio - MG,1991,0.4404
13850,Santa Cruz do Escalvado - MG,1991,0.4946
13851,Santa Efigênia de Minas - MG,1991,0.5481
13852,Santa Fé de Minas - MG,1991,0.5301
13853,Santa Juliana - MG,1991,0.6302
13854,Santa Luzia - MG,1991,0.4973
13855,Santa Margarida - MG,1991,0.6127
13856,Santa Maria de Itabira - MG,1991,0.6271
13857,Santa Maria do Salto - MG,1991,0.5842
13858,Santa Maria do Suaçuí - MG,1991,0.6628
13859,Santa Rita de Caldas - MG,1991,0.5122
13860,Santa Rita de Jacutinga - MG,1991,0.5398
13861,Santa Rita do Ibitipoca - MG,1991,0.6041
13862,Santa Rita do Itueto - MG,1991,0.5196
13863,Santa Rita do Sapucaí - MG,1991,0.6545
13864,Santa Rosa da Serra - MG,1991,0.4571
13865,Santa Vitória - MG,1991,0.6274
13866,Santana da Vargem - MG,1991,0.6047
13867,Santana de Cataguases - MG,1991,0.5248
13868,Santana de Pirapama - MG,1991,0.4998
13869,Santana do Deserto - MG,1991,0.5134
13870,Santana do Garambéu - MG,1991,0.483
13871,Santana do Jacaré - MG,1991,0.5578
13872,Santana do Manhuaçu - MG,1991,0.4811
13873,Santana do Riacho - MG,1991,0.4342
13874,Santana dos Montes - MG,1991,0.5002
13875,Santo Antônio do Amparo - MG,1991,0.6518
13876,Santo Antônio do Aventureiro - MG,1991,0.4629
13877,Santo Antônio do Grama - MG,1991,0.5125
13878,Santo Antônio do Itambé - MG,1991,0.4258
13879,Santo Antônio do Jacinto - MG,1991,0.5483
13880,Santo Antônio do Monte - MG,1991,0.6026
13881,Santo Antônio do Rio Abaixo - MG,1991,0.567
13882,Santo Hipólito - MG,1991,0.5417
13883,Santos Dumont - MG,1991,0.5632
13884,São Bento Abade - MG,1991,0.5796
13885,São Brás do Suaçuí - MG,1991,0.5651
13886,São Domingos do Prata - MG,1991,0.5979
13887,São Francisco - MG,1991,0.5716
13888,São Francisco de Paula - MG,1991,0.535
13889,São Francisco de Sales - MG,1991,0.5827
13890,São Francisco do Glória - MG,1991,0.5228
13891,São Geraldo - MG,1991,0.5825
13892,São Geraldo da Piedade - MG,1991,0.4529
13893,São Gonçalo do Abaeté - MG,1991,0.4903
13894,São Gonçalo do Pará - MG,1991,0.5343
13895,São Gonçalo do Rio Abaixo - MG,1991,0.5888
13896,São Gonçalo do Rio Preto - MG,1991,0.4397
13897,São Gonçalo do Sapucaí - MG,1991,0.6361
13898,São Gotardo - MG,1991,0.6952
13899,São João Batista do Glória - MG,1991,0.5839
13900,São João da Mata - MG,1991,0.5261
13901,São João da Ponte - MG,1991,0.4521
13902,São João del Rei - MG,1991,0.5905
13903,São João do Oriente - MG,1991,0.5503
13904,São João do Paraíso - MG,1991,0.4819
13905,São João Evangelista - MG,1991,0.6104
13906,São João Nepomuceno - MG,1991,0.5669
13907,São José da Safira - MG,1991,0.5664
13908,São José da Varginha - MG,1991,0.4961
13909,São José do Alegre - MG,1991,0.596
13910,São José do Divino - MG,1991,0.601
13911,São José do Goiabal - MG,1991,0.5803
13912,São José do Jacuri - MG,1991,0.5448
13913,São José do Mantimento - MG,1991,0.4545
13914,São Lourenço - MG,1991,0.6385
13915,São Miguel do Anta - MG,1991,0.6283
13916,São Pedro da União - MG,1991,0.492
13917,São Pedro do Suaçuí - MG,1991,0.5031
13918,São Pedro dos Ferros - MG,1991,0.6095
13919,São Romão - MG,1991,0.5263
13920,São Roque de Minas - MG,1991,0.5285
13921,São Sebastião da Bela Vista - MG,1991,0.6165
13922,São Sebastião do Maranhão - MG,1991,0.5149
13923,São Sebastião do Oeste - MG,1991,0.4838
13924,São Sebastião do Paraíso - MG,1991,0.5946
13925,São Sebastião do Rio Preto - MG,1991,0.4899
13926,São Sebastião do Rio Verde - MG,1991,0.6038
13927,São Tiago - MG,1991,0.5594
13928,São Tomás de Aquino - MG,1991,0.5167
13929,São Tomé das Letras - MG,1991,0.5413
13930,São Vicente de Minas - MG,1991,0.6787
13931,Sapucaí-Mirim - MG,1991,0.5452
13932,Sardoá - MG,1991,0.5498
13933,Senador Cortes - MG,1991,0.5403
13934,Senador Firmino - MG,1991,0.5454
13935,Senador José Bento - MG,1991,0.5215
13936,Senador Modestino Gonçalves - MG,1991,0.5151
13937,Senhora de Oliveira - MG,1991,0.5374
13938,Senhora do Porto - MG,1991,0.5045
13939,Senhora dos Remédios - MG,1991,0.5083
13940,Sericita - MG,1991,0.5862
13941,Seritinga - MG,1991,0.6222
13942,Serra Azul de Minas - MG,1991,0.5721
13943,Serra da Saudade - MG,1991,0.5205
13944,Serra do Salitre - MG,1991,0.5743
13945,Serra dos Aimorés - MG,1991,0.5797
13946,Serrania - MG,1991,0.5859
13947,Serranos - MG,1991,0.5405
13948,Serro - MG,1991,0.6217
13949,Sete Lagoas - MG,1991,0.602
13950,Silveirânia - MG,1991,0.5651
13951,Silvianópolis - MG,1991,0.5556
13952,Simão Pereira - MG,1991,0.4858
13953,Simonésia - MG,1991,0.5118
13954,Sobrália - MG,1991,0.5239
13955,Soledade de Minas - MG,1991,0.5502
13956,Tabuleiro - MG,1991,0.5237
13957,Taiobeiras - MG,1991,0.5905
13958,Tapira - MG,1991,0.551
13959,Tapiraí - MG,1991,0.4599
13960,Taquaraçu de Minas - MG,1991,0.522
13961,Tarumirim - MG,1991,0.6239
13962,Teixeiras - MG,1991,0.5628
13963,Teófilo Otoni - MG,1991,0.6297
13964,Timóteo - MG,1991,0.542
13965,Tiradentes - MG,1991,0.5462
13966,Tiros - MG,1991,0.5467
13967,Tocantins - MG,1991,0.5768
13968,Toledo - MG,1991,0.5154
13969,Tombos - MG,1991,0.633
13970,Três Corações - MG,1991,0.5886
13971,Três Marias - MG,1991,0.5547
13972,Três Pontas - MG,1991,0.6432
13973,Tumiritinga - MG,1991,0.5994
13974,Tupaciguara - MG,1991,0.6157
13975,Turmalina - MG,1991,0.5133
13976,Turvolândia - MG,1991,0.6107
13977,Ubá - MG,1991,0.5998
13978,Ubaí - MG,1991,0.5003
13979,Uberaba - MG,1991,0.5984
13980,Uberlândia - MG,1991,0.5605
13981,Umburatiba - MG,1991,0.5198
13982,Unaí - MG,1991,0.6217
13983,Urucânia - MG,1991,0.6516
13984,Vargem Bonita - MG,1991,0.4628
13985,Varginha - MG,1991,0.6074
13986,Várzea da Palma - MG,1991,0.588
13987,Varzelândia - MG,1991,0.4565
13988,Vazante - MG,1991,0.5911
13989,Veríssimo - MG,1991,0.464
